sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
820Hz.wav,6,0.9,h,1,'h',0.572829664,15,1,1
820Hz.wav,6,1.1,h,1,'h',0.548134685,28,1,1
820Hz.wav,6,1.3,h,1,'h',0.540462315,17,1,1
820Hz.wav,6,1.5,h,1,'h',0.490721345,31,1,1
820Hz.wav,2,0.9,l,1,'l',0.496338934,37,1,1
820Hz.wav,2,1.1,l,1,'l',0.474388093,5,1,1
820Hz.wav,2,1.3,l,1,'l',0.461764753,46,1,1
820Hz.wav,2,1.5,l,1,'l',0.593705118,30,1,1
silence.wav,6,0.9,h,1,'h',0.38882044,40,0,1
silence.wav,6,1.1,h,1,'h',0.347737521,45,0,1
silence.wav,6,1.3,h,1,'h',0.335415483,35,0,1
silence.wav,6,1.5,h,1,'h',0.476710945,3,0,1
silence.wav,2,0.9,l,1,'l',0.385352969,7,0,1
silence.wav,2,1.1,l,1,'l',0.46256417,13,0,1
silence.wav,2,1.3,l,1,'l',0.484707355,10,0,1
silence.wav,2,1.5,l,1,'l',0.520237207,21,0,1
820Hz.wav,6,0.9,h,1,'h',0.382163286,44,1,1
820Hz.wav,6,1.1,h,1,'h',0.526857018,25,1,1
820Hz.wav,6,1.3,h,1,'h',0.384187013,38,1,1
820Hz.wav,6,1.5,h,1,'h',0.457946658,36,1,1
820Hz.wav,2,0.9,l,1,'l',0.462018132,27,1,1
820Hz.wav,2,1.1,l,1,'l',0.560927689,20,1,1
820Hz.wav,2,1.3,l,1,'l',0.510902464,42,1,1
820Hz.wav,2,1.5,l,1,'l',0.557243645,16,1,1
silence.wav,6,0.9,h,1,'h',0.411483288,26,0,1
silence.wav,6,1.1,h,1,'h',0.384675145,9,0,1
silence.wav,6,1.3,h,1,'h',0.536577702,32,0,1
silence.wav,6,1.5,h,1,'h',0.513816714,19,0,1
silence.wav,2,0.9,l,1,'l',0.430177838,29,0,1
silence.wav,2,1.1,l,0,'h',0.401950121,6,0,1
silence.wav,2,1.3,l,1,'l',0.412652612,11,0,1
silence.wav,2,1.5,l,1,'l',0.465943277,47,0,1
820Hz.wav,6,0.9,h,1,'h',0.457435668,33,1,1
820Hz.wav,6,1.1,h,1,'h',0.376135498,39,1,1
820Hz.wav,6,1.3,h,1,'h',0.428513438,24,1,1
820Hz.wav,6,1.5,h,1,'h',0.436237723,43,1,1
820Hz.wav,2,0.9,l,1,'l',0.537425458,4,1,1
820Hz.wav,2,1.1,l,1,'l',0.572299123,2,1,1
820Hz.wav,2,1.3,l,1,'l',0.533215523,8,1,1
820Hz.wav,2,1.5,l,1,'l',0.555925369,22,1,1
silence.wav,6,0.9,h,1,'h',0.354796201,41,0,1
silence.wav,6,1.1,h,1,'h',0.482982844,12,0,1
silence.wav,6,1.3,h,1,'h',0.390793353,14,0,1
silence.wav,6,1.5,h,1,'h',0.422866881,34,0,1
silence.wav,2,0.9,l,1,'l',0.53778106,0,0,1
silence.wav,2,1.1,l,1,'l',0.566194832,23,0,1
silence.wav,2,1.3,l,1,'l',0.551614523,18,0,1
silence.wav,2,1.5,l,1,'l',0.576753914,1,0,1
220Hz.wav,3,0.9,l,1,'l',0.948214054,47,1,0
220Hz.wav,3,1.1,l,1,'l',0.913912773,8,1,0
220Hz.wav,3,1.3,l,1,'l',0.799989045,38,1,0
220Hz.wav,3,1.5,l,1,'l',1.016202569,6,1,0
1440Hz.wav,3,0.9,h,1,'h',0.884982646,11,1,0
1440Hz.wav,3,1.1,h,1,'h',0.832456529,5,1,0
1440Hz.wav,3,1.3,h,1,'h',0.895117164,32,1,0
1440Hz.wav,3,1.5,h,1,'h',0.926261425,7,1,0
220Hz.wav,0,0.9,l,1,'l',0.94402051,20,0,0
220Hz.wav,0,1.1,l,1,'l',0.959652543,42,0,0
220Hz.wav,0,1.3,l,1,'l',1.001428723,25,0,0
220Hz.wav,0,1.5,l,1,'l',0.82371819,28,0,0
1440Hz.wav,0,0.9,h,1,'h',0.780113935,15,0,0
1440Hz.wav,0,1.1,h,1,'h',0.931209683,34,0,0
1440Hz.wav,0,1.3,h,1,'h',0.796788573,27,0,0
1440Hz.wav,0,1.5,h,1,'h',1.052045345,33,0,0
220Hz.wav,3,0.9,l,1,'l',0.942388713,29,1,0
220Hz.wav,3,1.1,l,1,'l',0.781463265,19,1,0
220Hz.wav,3,1.3,l,1,'l',0.92550993,31,1,0
220Hz.wav,3,1.5,l,1,'l',0.964213371,1,1,0
1440Hz.wav,3,0.9,h,0,'l',0.783561766,13,1,0
1440Hz.wav,3,1.1,h,1,'h',0.961231589,30,1,0
1440Hz.wav,3,1.3,h,1,'h',1.092149854,10,1,0
1440Hz.wav,3,1.5,h,1,'h',0.963665783,40,1,0
220Hz.wav,0,0.9,l,1,'l',1.029917955,41,0,0
220Hz.wav,0,1.1,l,1,'l',0.89517194,14,0,0
220Hz.wav,0,1.3,l,1,'l',0.898911178,43,0,0
