sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
silence.wav,6,1.3,h,1,'h',0.475230306,17,0,1
silence.wav,6,1.5,h,0,'l',0.344401598,11,0,1
silence.wav,2,0.9,l,1,'l',0.451524198,21,0,1
silence.wav,2,1.1,l,1,'l',0.48115921,15,0,1
silence.wav,2,1.3,l,1,'l',0.343305707,16,0,1
silence.wav,2,1.5,l,1,'l',0.437663794,26,0,1
220Hz.wav,3,0.9,l,1,'l',0.284069985,30,1,0
220Hz.wav,3,1.1,l,1,'l',0.335443109,23,1,0
220Hz.wav,3,1.3,l,1,'l',0.224121302,18,1,0
220Hz.wav,3,1.5,l,1,'l',0.288792193,32,1,0
1440Hz.wav,3,0.9,h,1,'h',0.262186497,16,1,0
1440Hz.wav,3,1.1,h,1,'h',0.286192507,11,1,0
1440Hz.wav,3,1.3,h,1,'h',0.276486814,4,1,0
1440Hz.wav,3,1.5,h,1,'h',0.328367412,2,1,0
220Hz.wav,0,0.9,l,1,'l',0.267597914,35,0,0
220Hz.wav,0,1.1,l,1,'l',0.290959597,31,0,0
220Hz.wav,0,1.3,l,1,'l',0.29242149,12,0,0
220Hz.wav,0,1.5,l,1,'l',0.300972193,43,0,0
1440Hz.wav,0,0.9,h,1,'h',0.314733505,39,0,0
1440Hz.wav,0,1.1,h,1,'h',0.28179729,14,0,0
1440Hz.wav,0,1.3,h,1,'h',0.29588291,10,0,0
1440Hz.wav,0,1.5,h,1,'h',0.276641309,34,0,0
220Hz.wav,3,0.9,l,1,'l',0.213484094,17,1,0
220Hz.wav,3,1.1,l,1,'l',0.29473111,26,1,0
220Hz.wav,3,1.3,l,1,'l',0.266884893,38,1,0
220Hz.wav,3,1.5,l,1,'l',0.282628,36,1,0
1440Hz.wav,3,0.9,h,1,'h',0.377362907,19,1,0
1440Hz.wav,3,1.1,h,1,'h',0.240064397,9,1,0
1440Hz.wav,3,1.3,h,1,'h',0.347943902,1,1,0
1440Hz.wav,3,1.5,h,1,'h',0.288381308,25,1,0
220Hz.wav,0,0.9,l,1,'l',0.349588692,7,0,0
220Hz.wav,0,1.1,l,1,'l',0.252542496,29,0,0
220Hz.wav,0,1.3,l,1,'l',0.321412802,15,0,0
220Hz.wav,0,1.5,l,1,'l',0.345583886,6,0,0
1440Hz.wav,0,0.9,h,1,'h',0.258055389,21,0,0
1440Hz.wav,0,1.1,h,1,'h',0.252852201,3,0,0
1440Hz.wav,0,1.3,h,1,'h',0.289558709,22,0,0
1440Hz.wav,0,1.5,h,1,'h',0.228358507,27,0,0
220Hz.wav,3,0.9,l,1,'l',0.603030205,0,1,0
220Hz.wav,3,1.1,l,1,'l',0.298065901,8,1,0
220Hz.wav,3,1.3,l,1,'l',0.337795407,42,1,0
220Hz.wav,3,1.5,l,1,'l',0.429306686,46,1,0
1440Hz.wav,3,0.9,h,1,'h',0.412454605,45,1,0
1440Hz.wav,3,1.1,h,1,'h',0.232257798,40,1,0
1440Hz.wav,3,1.3,h,1,'h',0.291701704,20,1,0
1440Hz.wav,3,1.5,h,1,'h',0.307399392,24,1,0
220Hz.wav,0,0.9,l,1,'l',0.258637398,13,0,0
220Hz.wav,0,1.1,l,1,'l',0.234389901,37,0,0
220Hz.wav,0,1.3,l,1,'l',0.373879611,47,0,0
220Hz.wav,0,1.5,l,1,'l',0.275135696,5,0,0
1440Hz.wav,0,0.9,h,1,'h',0.269425899,28,0,0
1440Hz.wav,0,1.1,h,1,'h',0.286685407,33,0,0
1440Hz.wav,0,1.3,h,1,'h',0.232636005,41,0,0
1440Hz.wav,0,1.5,h,0,'l',0.235108703,44,0,0
