sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
1440Hz.wav,0,1.1,h,1,'h',0.413906395,16,0,0
1440Hz.wav,0,1.3,h,1,'h',0.3454566,47,0,0
1440Hz.wav,0,1.5,h,1,'h',0.356308907,36,0,0
220Hz.wav,3,0.9,l,1,'l',0.422238588,3,1,0
220Hz.wav,3,1.1,l,1,'l',0.324544102,40,1,0
220Hz.wav,3,1.3,l,1,'l',0.345610112,14,1,0
220Hz.wav,3,1.5,l,1,'l',0.501415014,11,1,0
1440Hz.wav,3,0.9,h,1,'h',0.263199806,45,1,0
1440Hz.wav,3,1.1,h,1,'h',0.353896409,34,1,0
1440Hz.wav,3,1.3,h,1,'h',0.609707713,21,1,0
1440Hz.wav,3,1.5,h,1,'h',0.406048089,8,1,0
220Hz.wav,0,0.9,l,1,'l',0.351177394,39,0,0
220Hz.wav,0,1.1,l,1,'l',0.483447194,19,0,0
220Hz.wav,0,1.3,l,1,'l',0.248255104,46,0,0
220Hz.wav,0,1.5,l,1,'l',0.294144511,10,0,0
1440Hz.wav,0,0.9,h,1,'h',0.557312071,27,0,0
1440Hz.wav,0,1.1,h,1,'h',2.085992098,25,0,0
1440Hz.wav,0,1.3,h,1,'h',0.288117707,38,0,0
1440Hz.wav,0,1.5,h,1,'h',0.339971513,5,0,0
820Hz.wav,6,0.9,h,1,'h',0.412019014,25,1,1
820Hz.wav,6,1.1,h,1,'h',0.392604411,24,1,1
820Hz.wav,6,1.3,h,1,'h',0.457119107,3,1,1
820Hz.wav,6,1.5,h,1,'h',0.377216995,5,1,1
820Hz.wav,2,0.9,l,1,'l',0.457522392,2,1,1
820Hz.wav,2,1.1,l,1,'l',0.45578301,39,1,1
820Hz.wav,2,1.3,l,1,'l',0.423064113,21,1,1
820Hz.wav,2,1.5,l,1,'l',0.497913808,4,1,1
silence.wav,6,0.9,h,1,'h',0.388508588,11,0,1
silence.wav,6,1.1,h,1,'h',0.361974895,45,0,1
silence.wav,6,1.3,h,1,'h',0.366316795,46,0,1
silence.wav,6,1.5,h,1,'h',0.43932721,1,0,1
silence.wav,2,0.9,l,1,'l',0.417830706,10,0,1
silence.wav,2,1.1,l,1,'l',0.367368996,34,0,1
silence.wav,2,1.3,l,1,'l',0.386406392,7,0,1
silence.wav,2,1.5,l,1,'l',0.422529995,26,0,1
820Hz.wav,6,0.9,h,1,'h',0.304591805,20,1,1
820Hz.wav,6,1.1,h,1,'h',1.046294928,43,1,1
820Hz.wav,6,1.3,h,1,'h',0.604675889,0,1,1
820Hz.wav,6,1.5,h,1,'h',0.424448699,27,1,1
820Hz.wav,2,0.9,l,1,'l',0.565852821,6,1,1
820Hz.wav,2,1.1,l,1,'l',0.3405509,9,1,1
820Hz.wav,2,1.3,l,1,'l',0.451158285,47,1,1
820Hz.wav,2,1.5,l,1,'l',0.471360296,14,1,1
silence.wav,6,0.9,h,0,'l',0.355084896,38,0,1
silence.wav,6,1.1,h,1,'h',0.317815214,8,0,1
silence.wav,6,1.3,h,1,'h',0.495672107,33,0,1
silence.wav,6,1.5,h,1,'h',0.443522304,36,0,1
silence.wav,2,0.9,l,1,'l',0.3434259,15,0,1
silence.wav,2,1.1,l,0,'h',0.368480086,29,0,1
silence.wav,2,1.3,l,1,'l',0.412613004,13,0,1
silence.wav,2,1.5,l,1,'l',0.500608385,16,0,1
820Hz.wav,6,0.9,h,1,'h',0.41785419,18,1,1
820Hz.wav,6,1.1,h,1,'h',0.556333303,30,1,1
820Hz.wav,6,1.3,h,1,'h',0.434303194,22,1,1
820Hz.wav,6,1.5,h,1,'h',0.551805675,12,1,1
820Hz.wav,2,0.9,l,1,'l',0.380120993,19,1,1
820Hz.wav,2,1.1,l,1,'l',0.535953224,40,1,1
820Hz.wav,2,1.3,l,1,'l',0.347083092,23,1,1
820Hz.wav,2,1.5,l,1,'l',0.347526103,17,1,1
silence.wav,6,0.9,h,1,'h',0.4145509,41,0,1
silence.wav,6,1.1,h,1,'h',0.42371121,44,0,1
silence.wav,6,1.3,h,1,'h',0.538596094,31,0,1
silence.wav,6,1.5,h,0,'l',0.345285386,42,0,1
silence.wav,2,0.9,l,1,'l',0.307867914,35,0,1
silence.wav,2,1.1,l,1,'l',0.29971841,37,0,1
silence.wav,2,1.3,l,1,'l',0.438599408,32,0,1
silence.wav,2,1.5,l,1,'l',0.346422613,28,0,1
820Hz.wav,6,0.9,h,1,'h',0.570326507,5,1,1
820Hz.wav,6,1.1,h,1,'h',0.440291494,32,1,1
820Hz.wav,6,1.3,h,1,'h',0.454594314,29,1,1
820Hz.wav,6,1.5,h,1,'h',0.463612407,11,1,1
820Hz.wav,2,0.9,l,1,'l',0.432452887,14,1,1
820Hz.wav,2,1.1,l,1,'l',0.460294604,27,1,1
820Hz.wav,2,1.3,l,1,'l',0.434395492,15,1,1
820Hz.wav,2,1.5,l,1,'l',0.340198696,38,1,1
silence.wav,6,0.9,h,1,'h',0.713118911,0,0,1
silence.wav,6,1.1,h,1,'h',0.520328879,12,0,1
silence.wav,6,1.3,h,1,'h',0.570808291,33,0,1
silence.wav,6,1.5,h,1,'h',0.430202603,13,0,1
silence.wav,2,0.9,l,1,'l',0.349293888,16,0,1
silence.wav,2,1.1,l,1,'l',0.496293187,9,0,1
silence.wav,2,1.3,l,1,'l',0.349013507,40,0,1
silence.wav,2,1.5,l,1,'l',0.426917315,36,0,1
820Hz.wav,6,0.9,h,1,'h',0.48059389,10,1,1
820Hz.wav,6,1.1,h,1,'h',0.372263014,8,1,1
820Hz.wav,6,1.3,h,1,'h',0.44621861,28,1,1
820Hz.wav,6,1.5,h,1,'h',0.387631714,45,1,1
820Hz.wav,2,0.9,l,1,'l',0.47173211,1,1,1
820Hz.wav,2,1.1,l,1,'l',0.350848407,30,1,1
820Hz.wav,2,1.3,l,1,'l',0.3799842,31,1,1
820Hz.wav,2,1.5,l,1,'l',0.323438495,22,1,1
silence.wav,6,0.9,h,1,'h',0.384242713,25,0,1
silence.wav,6,1.1,h,1,'h',0.435141712,44,0,1
silence.wav,6,1.3,h,1,'h',0.338302791,41,0,1
silence.wav,6,1.5,h,1,'h',1.013452053,24,0,1
silence.wav,2,0.9,l,1,'l',0.466345787,35,0,1
silence.wav,2,1.1,l,1,'l',0.476291686,26,0,1
silence.wav,2,1.3,l,1,'l',0.293044388,37,0,1
silence.wav,2,1.5,l,1,'l',0.342498988,20,0,1
820Hz.wav,6,0.9,h,1,'h',0.46105051,19,1,1
820Hz.wav,6,1.1,h,1,'h',0.398689985,34,1,1
820Hz.wav,6,1.3,h,1,'h',0.401168197,39,1,1
820Hz.wav,6,1.5,h,1,'h',0.390962213,4,1,1
820Hz.wav,2,0.9,l,1,'l',0.345458806,17,1,1
820Hz.wav,2,1.1,l,1,'l',0.315334111,43,1,1
820Hz.wav,2,1.3,l,1,'l',0.406989604,46,1,1
820Hz.wav,2,1.5,l,1,'l',0.337844491,3,1,1
silence.wav,6,0.9,h,1,'h',0.57755059,47,0,1
silence.wav,6,1.1,h,1,'h',0.446549207,6,0,1
silence.wav,6,1.3,h,1,'h',0.359723091,7,0,1
silence.wav,6,1.5,h,0,'l',0.344576597,23,0,1
silence.wav,2,0.9,l,1,'l',0.407623202,42,0,1
silence.wav,2,1.1,l,1,'l',0.307755589,21,0,1
silence.wav,2,1.3,l,1,'l',0.328223914,18,0,1
silence.wav,2,1.5,l,1,'l',0.632538676,2,0,1
220Hz.wav,3,0.9,l,1,'l',0.547088504,0,1,0
220Hz.wav,3,1.1,l,1,'l',0.321003914,1,1,0
220Hz.wav,3,1.3,l,1,'l',0.449201792,17,1,0
220Hz.wav,3,1.5,l,1,'l',0.332312286,5,1,0
1440Hz.wav,3,0.9,h,1,'h',0.415326208,2,1,0
1440Hz.wav,3,1.1,h,1,'h',0.325712293,13,1,0
1440Hz.wav,3,1.3,h,1,'h',0.322901994,11,1,0
1440Hz.wav,3,1.5,h,1,'h',0.423912197,34,1,0
220Hz.wav,0,0.9,l,1,'l',0.345785409,28,0,0
220Hz.wav,0,1.1,l,1,'l',0.309133887,7,0,0
220Hz.wav,0,1.3,l,1,'l',0.368941396,37,0,0
220Hz.wav,0,1.5,l,1,'l',0.295295686,42,0,0
1440Hz.wav,0,0.9,h,1,'h',0.44910121,44,0,0
1440Hz.wav,0,1.1,h,1,'h',0.323018491,16,0,0
1440Hz.wav,0,1.3,h,1,'h',0.342290491,24,0,0
1440Hz.wav,0,1.5,h,1,'h',0.351503313,23,0,0
220Hz.wav,3,0.9,l,1,'l',0.389348507,43,1,0
220Hz.wav,3,1.1,l,1,'l',0.282305807,45,1,0
220Hz.wav,3,1.3,l,1,'l',0.308959901,31,1,0
220Hz.wav,3,1.5,l,1,'l',0.357612014,20,1,0
1440Hz.wav,3,0.9,h,1,'h',0.299667001,8,1,0
1440Hz.wav,3,1.1,h,1,'h',0.427044988,30,1,0
1440Hz.wav,3,1.3,h,1,'h',0.302365214,41,1,0
1440Hz.wav,3,1.5,h,1,'h',0.43122071,36,1,0
220Hz.wav,0,0.9,l,1,'l',0.259159505,15,0,0
220Hz.wav,0,1.1,l,1,'l',0.35694471,38,0,0
220Hz.wav,0,1.3,l,1,'l',0.330132008,25,0,0
220Hz.wav,0,1.5,l,1,'l',0.250399888,21,0,0
1440Hz.wav,0,0.9,h,1,'h',0.38304159,29,0,0
1440Hz.wav,0,1.1,h,1,'h',0.266332,10,0,0
1440Hz.wav,0,1.3,h,1,'h',0.299715698,32,0,0
1440Hz.wav,0,1.5,h,1,'h',0.353021502,19,0,0
220Hz.wav,3,0.9,l,1,'l',0.402422696,6,1,0
220Hz.wav,3,1.1,l,1,'l',0.258271813,46,1,0
220Hz.wav,3,1.3,l,1,'l',0.418392599,4,1,0
220Hz.wav,3,1.5,l,1,'l',0.371050507,47,1,0
1440Hz.wav,3,0.9,h,1,'h',0.704339206,26,1,0
1440Hz.wav,3,1.1,h,1,'h',0.406917006,27,1,0
1440Hz.wav,3,1.3,h,1,'h',0.338915408,33,1,0
1440Hz.wav,3,1.5,h,1,'h',0.352904111,12,1,0
220Hz.wav,0,0.9,l,1,'l',0.29757911,39,0,0
220Hz.wav,0,1.1,l,1,'l',0.4658131,3,0,0
220Hz.wav,0,1.3,l,1,'l',0.329164505,40,0,0
220Hz.wav,0,1.5,l,1,'l',0.554333627,35,0,0
1440Hz.wav,0,0.9,h,1,'h',0.306070894,18,0,0
1440Hz.wav,0,1.1,h,1,'h',0.291008592,9,0,0
1440Hz.wav,0,1.3,h,1,'h',0.315549493,14,0,0
1440Hz.wav,0,1.5,h,1,'h',0.379501194,22,0,0
