sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
820Hz.wav,2,1.5,l,1,'l',1.728728771,41,1,1
silence.wav,6,0.9,h,1,'h',0.403737307,28,0,1
silence.wav,6,1.1,h,1,'h',0.420499474,4,0,1
silence.wav,6,1.3,h,1,'h',0.355745226,33,0,1
silence.wav,6,1.5,h,1,'h',0.529927313,5,0,1
silence.wav,2,0.9,l,1,'l',0.294411421,36,0,1
silence.wav,2,1.1,l,0,'h',0.311990827,20,0,1
silence.wav,2,1.3,l,1,'l',0.315829635,43,0,1
silence.wav,2,1.5,l,1,'l',0.340225697,30,0,1
220Hz.wav,3,0.9,l,0,'h',0.29204917,43,1,0
220Hz.wav,3,1.1,l,0,'h',0.207654387,13,1,0
220Hz.wav,3,1.3,l,1,'l',0.201959744,10,1,0
220Hz.wav,3,1.5,l,1,'l',0.213043407,26,1,0
1440Hz.wav,3,0.9,h,1,'h',0.313759089,7,1,0
1440Hz.wav,3,1.1,h,1,'h',0.28540045,18,1,0
1440Hz.wav,3,1.3,h,1,'h',0.248913035,6,1,0
1440Hz.wav,3,1.5,h,1,'h',0.320230067,47,1,0
220Hz.wav,0,0.9,l,0,'h',0.332416385,37,0,0
220Hz.wav,0,1.1,l,0,'h',0.225802347,20,0,0
220Hz.wav,0,1.3,l,1,'l',0.212663591,9,0,0
220Hz.wav,0,1.5,l,1,'l',0.399692655,0,0,0
1440Hz.wav,0,0.9,h,1,'h',0.237062693,42,0,0
1440Hz.wav,0,1.1,h,1,'h',0.348034829,1,0,0
1440Hz.wav,0,1.3,h,1,'h',0.329309195,24,0,0
1440Hz.wav,0,1.5,h,1,'h',0.237421006,39,0,0
220Hz.wav,3,0.9,l,1,'l',0.319074541,35,1,0
220Hz.wav,3,1.1,l,1,'l',0.323838502,38,1,0
220Hz.wav,3,1.3,l,0,'h',0.229342848,3,1,0
220Hz.wav,3,1.5,l,1,'l',0.373070091,8,1,0
1440Hz.wav,3,0.9,h,1,'h',0.317530453,46,1,0
1440Hz.wav,3,1.1,h,1,'h',0.265597463,16,1,0
1440Hz.wav,3,1.3,h,1,'h',0.365040183,22,1,0
1440Hz.wav,3,1.5,h,1,'h',0.336217344,23,1,0
220Hz.wav,0,0.9,l,1,'l',0.310240477,29,0,0
220Hz.wav,0,1.1,l,0,'h',0.199103162,12,0,0
220Hz.wav,0,1.3,l,1,'l',0.255020112,32,0,0
220Hz.wav,0,1.5,l,1,'l',0.455662727,36,0,0
1440Hz.wav,0,0.9,h,1,'h',0.376519084,14,0,0
1440Hz.wav,0,1.1,h,1,'h',0.291938812,5,0,0
1440Hz.wav,0,1.3,h,1,'h',0.254821122,25,0,0
1440Hz.wav,0,1.5,h,1,'h',0.234861121,4,0,0
220Hz.wav,3,0.9,l,1,'l',0.298122704,44,1,0
220Hz.wav,3,1.1,l,1,'l',0.241106912,31,1,0
220Hz.wav,3,1.3,l,1,'l',0.422990054,45,1,0
220Hz.wav,3,1.5,l,1,'l',0.396127939,27,1,0
1440Hz.wav,3,0.9,h,1,'h',0.425487071,21,1,0
1440Hz.wav,3,1.1,h,1,'h',0.29655236,11,1,0
1440Hz.wav,3,1.3,h,1,'h',0.271629632,15,1,0
1440Hz.wav,3,1.5,h,1,'h',0.306997597,17,1,0
220Hz.wav,0,0.9,l,1,'l',0.279288918,19,0,0
220Hz.wav,0,1.1,l,1,'l',0.295259476,28,0,0
220Hz.wav,0,1.3,l,1,'l',0.376337111,30,0,0
220Hz.wav,0,1.5,l,1,'l',0.223688856,2,0,0
1440Hz.wav,0,0.9,h,1,'h',0.321510077,34,0,0
1440Hz.wav,0,1.1,h,1,'h',0.227104023,40,0,0
1440Hz.wav,0,1.3,h,1,'h',0.355726004,41,0,0
1440Hz.wav,0,1.5,h,1,'h',0.214859501,33,0,0
