sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
220Hz.wav,0,1.5,l,1,'l',0.242954805,47,0,0
1440Hz.wav,0,0.9,h,1,'h',0.302019387,44,0,0
1440Hz.wav,0,1.1,h,1,'h',0.404910892,28,0,0
1440Hz.wav,0,1.3,h,1,'h',0.424344391,32,0,0
1440Hz.wav,0,1.5,h,1,'h',0.507286727,22,0,0
820Hz.wav,6,0.9,h,1,'h',0.474244088,9,1,1
820Hz.wav,6,1.1,h,1,'h',0.331594914,30,1,1
820Hz.wav,6,1.3,h,1,'h',0.320736289,10,1,1
820Hz.wav,6,1.5,h,1,'h',0.411123902,42,1,1
820Hz.wav,2,0.9,l,0,'h',0.359477699,46,1,1
820Hz.wav,2,1.1,l,1,'l',0.335104197,31,1,1
820Hz.wav,2,1.3,l,1,'l',0.485346913,39,1,1
820Hz.wav,2,1.5,l,1,'l',0.381190091,27,1,1
silence.wav,6,0.9,h,1,'h',0.368419886,20,0,1
silence.wav,6,1.1,h,1,'h',0.459104091,12,0,1
silence.wav,6,1.3,h,1,'h',0.357542515,6,0,1
silence.wav,6,1.5,h,1,'h',0.310750395,14,0,1
silence.wav,2,0.9,l,1,'l',0.449159801,28,0,1
silence.wav,2,1.1,l,1,'l',0.388446301,25,0,1
silence.wav,2,1.3,l,1,'l',0.326380312,11,0,1
silence.wav,2,1.5,l,0,'h',0.390808493,37,0,1
820Hz.wav,6,0.9,h,1,'h',0.388045788,16,1,1
820Hz.wav,6,1.1,h,1,'h',0.266812593,36,1,1
820Hz.wav,6,1.3,h,1,'h',0.364088893,18,1,1
820Hz.wav,6,1.5,h,1,'h',0.364505291,0,1,1
820Hz.wav,2,0.9,l,1,'l',0.490207314,38,1,1
820Hz.wav,2,1.1,l,1,'l',0.366178513,15,1,1
820Hz.wav,2,1.3,l,1,'l',0.574612319,32,1,1
820Hz.wav,2,1.5,l,1,'l',0.35686031,45,1,1
silence.wav,6,0.9,h,1,'h',0.540304422,47,0,1
silence.wav,6,1.1,h,1,'h',0.377847314,23,0,1
silence.wav,6,1.3,h,1,'h',0.415194094,24,0,1
silence.wav,6,1.5,h,1,'h',0.369727999,13,0,1
silence.wav,2,0.9,l,1,'l',0.487057,4,0,1
silence.wav,2,1.1,l,1,'l',0.414486408,5,0,1
silence.wav,2,1.3,l,1,'l',0.435429305,40,0,1
silence.wav,2,1.5,l,1,'l',0.387780309,35,0,1
820Hz.wav,6,0.9,h,1,'h',0.308015406,1,1,1
820Hz.wav,6,1.1,h,1,'h',0.353626907,8,1,1
820Hz.wav,6,1.3,h,1,'h',0.398733199,26,1,1
820Hz.wav,6,1.5,h,1,'h',0.426060915,3,1,1
820Hz.wav,2,0.9,l,1,'l',0.472992092,33,1,1
820Hz.wav,2,1.1,l,1,'l',0.3577618,2,1,1
820Hz.wav,2,1.3,l,1,'l',0.407241702,43,1,1
820Hz.wav,2,1.5,l,1,'l',0.418278694,21,1,1
silence.wav,6,0.9,h,1,'h',0.384389907,22,0,1
silence.wav,6,1.1,h,1,'h',0.410685688,29,0,1
silence.wav,6,1.3,h,1,'h',0.5175125,44,0,1
silence.wav,6,1.5,h,1,'h',0.4138138,41,0,1
silence.wav,2,0.9,l,1,'l',0.430940092,34,0,1
silence.wav,2,1.1,l,1,'l',0.406142712,19,0,1
silence.wav,2,1.3,l,1,'l',0.488313407,17,0,1
silence.wav,2,1.5,l,1,'l',0.371263713,7,0,1
220Hz.wav,3,0.9,l,1,'l',0.325850606,32,1,0
220Hz.wav,3,1.1,l,1,'l',0.302188814,34,1,0
220Hz.wav,3,1.3,l,1,'l',0.263133496,10,1,0
220Hz.wav,3,1.5,l,1,'l',0.553684175,2,1,0
1440Hz.wav,3,0.9,h,1,'h',0.276112288,44,1,0
1440Hz.wav,3,1.1,h,1,'h',0.378112704,28,1,0
1440Hz.wav,3,1.3,h,1,'h',0.265530199,33,1,0
1440Hz.wav,3,1.5,h,1,'h',0.282448411,4,1,0
220Hz.wav,0,0.9,l,1,'l',0.303821504,46,0,0
220Hz.wav,0,1.1,l,1,'l',0.304406106,40,0,0
220Hz.wav,0,1.3,l,1,'l',0.2580598,27,0,0
220Hz.wav,0,1.5,l,1,'l',0.390704602,6,0,0
1440Hz.wav,0,0.9,h,1,'h',0.265684485,21,0,0
1440Hz.wav,0,1.1,h,1,'h',0.32593441,20,0,0
1440Hz.wav,0,1.3,h,1,'h',0.270675689,9,0,0
1440Hz.wav,0,1.5,h,1,'h',0.280271888,38,0,0
220Hz.wav,3,0.9,l,1,'l',0.279831588,22,1,0
220Hz.wav,3,1.1,l,1,'l',0.340651989,19,1,0
220Hz.wav,3,1.3,l,1,'l',0.344261497,45,1,0
220Hz.wav,3,1.5,l,1,'l',0.507437885,8,1,0
1440Hz.wav,3,0.9,h,1,'h',0.318832099,24,1,0
1440Hz.wav,3,1.1,h,1,'h',0.244833902,16,1,0
1440Hz.wav,3,1.3,h,1,'h',0.268856406,17,1,0
1440Hz.wav,3,1.5,h,1,'h',0.269158691,41,1,0
220Hz.wav,0,0.9,l,1,'l',1.631763697,1,0,0
220Hz.wav,0,1.1,l,1,'l',0.342425495,35,0,0
220Hz.wav,0,1.3,l,1,'l',0.307868212,47,0,0
220Hz.wav,0,1.5,l,1,'l',0.322804093,26,0,0
1440Hz.wav,0,0.9,h,1,'h',0.380356401,7,0,0
1440Hz.wav,0,1.1,h,1,'h',0.259172708,30,0,0
1440Hz.wav,0,1.3,h,1,'h',0.289668202,15,0,0
1440Hz.wav,0,1.5,h,1,'h',0.385403812,5,0,0
220Hz.wav,3,0.9,l,1,'l',0.476265907,42,1,0
220Hz.wav,3,1.1,l,1,'l',0.330945909,0,1,0
220Hz.wav,3,1.3,l,1,'l',0.401659787,3,1,0
220Hz.wav,3,1.5,l,1,'l',0.246437505,25,1,0
1440Hz.wav,3,0.9,h,1,'h',0.41053611,13,1,0
1440Hz.wav,3,1.1,h,1,'h',0.296544105,29,1,0
1440Hz.wav,3,1.3,h,1,'h',0.305555493,39,1,0
1440Hz.wav,3,1.5,h,1,'h',0.2808339,31,1,0
220Hz.wav,0,0.9,l,1,'l',0.315276086,37,0,0
220Hz.wav,0,1.1,l,1,'l',0.282699198,23,0,0
220Hz.wav,0,1.3,l,1,'l',0.307194799,36,0,0
220Hz.wav,0,1.5,l,1,'l',0.206212997,18,0,0
1440Hz.wav,0,0.9,h,1,'h',0.304205805,12,0,0
1440Hz.wav,0,1.1,h,1,'h',0.282641411,11,0,0
1440Hz.wav,0,1.3,h,1,'h',0.325588405,14,0,0
1440Hz.wav,0,1.5,h,1,'h',0.284304291,43,0,0
820Hz.wav,6,0.9,h,1,'h',0.449929208,13,1,1
820Hz.wav,6,1.1,h,1,'h',0.4550381,15,1,1
820Hz.wav,6,1.3,h,1,'h',0.305600286,9,1,1
820Hz.wav,6,1.5,h,1,'h',0.324524492,5,1,1
820Hz.wav,2,0.9,l,1,'l',0.412577301,26,1,1
820Hz.wav,2,1.1,l,1,'l',0.450433403,22,1,1
820Hz.wav,2,1.3,l,0,'h',0.294869095,34,1,1
820Hz.wav,2,1.5,l,1,'l',0.482948691,16,1,1
silence.wav,6,0.9,h,1,'h',0.38446781,41,0,1
silence.wav,6,1.1,h,1,'h',0.523932397,30,0,1
silence.wav,6,1.3,h,1,'h',0.303758293,25,0,1
silence.wav,6,1.5,h,1,'h',0.560400903,47,0,1
silence.wav,2,0.9,l,1,'l',0.342909694,29,0,1
silence.wav,2,1.1,l,1,'l',0.391084999,40,0,1
silence.wav,2,1.3,l,1,'l',0.407740802,17,0,1
silence.wav,2,1.5,l,1,'l',0.37266019,12,0,1
820Hz.wav,6,0.9,h,1,'h',0.277639806,33,1,1
820Hz.wav,6,1.1,h,1,'h',0.349284112,36,1,1
820Hz.wav,6,1.3,h,1,'h',0.334505111,46,1,1
820Hz.wav,6,1.5,h,1,'h',0.414978087,18,1,1
820Hz.wav,2,0.9,l,1,'l',0.436160594,10,1,1
820Hz.wav,2,1.1,l,1,'l',0.411370993,28,1,1
820Hz.wav,2,1.3,l,1,'l',0.382829309,39,1,1
820Hz.wav,2,1.5,l,0,'h',0.295761406,2,1,1
silence.wav,6,0.9,h,1,'h',0.404453397,6,0,1
silence.wav,6,1.1,h,1,'h',0.306458801,32,0,1
silence.wav,6,1.3,h,0,'l',0.50953871,14,0,1
silence.wav,6,1.5,h,1,'h',0.396765411,24,0,1
silence.wav,2,0.9,l,1,'l',0.496730685,0,0,1
silence.wav,2,1.1,l,1,'l',0.403977007,35,0,1
silence.wav,2,1.3,l,1,'l',0.405800611,44,0,1
silence.wav,2,1.5,l,1,'l',0.411227286,11,0,1
820Hz.wav,6,0.9,h,1,'h',0.311946005,19,1,1
820Hz.wav,6,1.1,h,1,'h',0.283600003,1,1,1
820Hz.wav,6,1.3,h,1,'h',0.397667289,8,1,1
820Hz.wav,6,1.5,h,1,'h',0.311716408,21,1,1
820Hz.wav,2,0.9,l,1,'l',0.389885485,37,1,1
820Hz.wav,2,1.1,l,1,'l',0.44448331,42,1,1
820Hz.wav,2,1.3,l,1,'l',0.371443391,27,1,1
820Hz.wav,2,1.5,l,1,'l',0.407795608,23,1,1
silence.wav,6,0.9,h,1,'h',0.486283213,3,0,1
silence.wav,6,1.1,h,1,'h',0.335661411,31,0,1
silence.wav,6,1.3,h,1,'h',0.375907898,20,0,1
silence.wav,6,1.5,h,1,'h',0.368804812,38,0,1
silence.wav,2,0.9,l,1,'l',0.371834189,7,0,1
silence.wav,2,1.1,l,1,'l',0.290134996,4,0,1
silence.wav,2,1.3,l,1,'l',0.334280908,43,0,1
silence.wav,2,1.5,l,1,'l',0.303219199,45,0,1
