sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
1440Hz.wav,0,1.1,h,1,'h',0.387986988,15,0,0
1440Hz.wav,0,1.3,h,1,'h',0.360288501,42,0,0
1440Hz.wav,0,1.5,h,1,'h',0.677668273,0,0,0
820Hz.wav,6,0.9,h,1,'h',0.380944103,35,1,1
820Hz.wav,6,1.1,h,1,'h',0.45076251,3,1,1
820Hz.wav,6,1.3,h,1,'h',0.430432498,47,1,1
820Hz.wav,6,1.5,h,1,'h',0.453734189,10,1,1
820Hz.wav,2,0.9,l,1,'l',0.423087686,6,1,1
820Hz.wav,2,1.1,l,1,'l',0.403475404,33,1,1
820Hz.wav,2,1.3,l,1,'l',0.426868886,42,1,1
820Hz.wav,2,1.5,l,1,'l',0.303739101,13,1,1
silence.wav,6,0.9,h,1,'h',0.474700689,17,0,1
silence.wav,6,1.1,h,1,'h',0.428874999,15,0,1
silence.wav,6,1.3,h,1,'h',0.419252813,30,0,1
silence.wav,6,1.5,h,1,'h',0.512488604,36,0,1
silence.wav,2,0.9,l,1,'l',0.486715198,11,0,1
silence.wav,2,1.1,l,1,'l',0.527754903,37,0,1
silence.wav,2,1.3,l,1,'l',0.469550788,46,0,1
silence.wav,2,1.5,l,1,'l',0.391878307,32,0,1
820Hz.wav,6,0.9,h,1,'h',0.501947582,43,1,1
820Hz.wav,6,1.1,h,1,'h',0.423876107,23,1,1
820Hz.wav,6,1.3,h,0,'l',0.367027789,34,1,1
820Hz.wav,6,1.5,h,1,'h',0.339037389,25,1,1
820Hz.wav,2,0.9,l,1,'l',0.453973413,38,1,1
820Hz.wav,2,1.1,l,1,'l',0.391095906,41,1,1
820Hz.wav,2,1.3,l,1,'l',0.516627908,20,1,1
820Hz.wav,2,1.5,l,1,'l',0.540779114,2,1,1
silence.wav,6,0.9,h,1,'h',0.435305089,8,0,1
silence.wav,6,1.1,h,1,'h',0.387567699,40,0,1
silence.wav,6,1.3,h,1,'h',0.462802798,12,0,1
silence.wav,6,1.5,h,0,'l',0.50103879,44,0,1
silence.wav,2,0.9,l,1,'l',0.483350605,21,0,1
silence.wav,2,1.1,l,1,'l',0.4768143,45,0,1
silence.wav,2,1.3,l,1,'l',0.416540295,16,0,1
silence.wav,2,1.5,l,1,'l',0.481230497,26,0,1
820Hz.wav,6,0.9,h,1,'h',0.434262991,28,1,1
820Hz.wav,6,1.1,h,1,'h',0.493302405,1,1,1
820Hz.wav,6,1.3,h,1,'h',0.333310694,29,1,1
820Hz.wav,6,1.5,h,1,'h',0.469123691,9,1,1
820Hz.wav,2,0.9,l,1,'l',0.549942017,4,1,1
820Hz.wav,2,1.1,l,1,'l',0.501566827,0,1,1
820Hz.wav,2,1.3,l,1,'l',0.399921685,39,1,1
820Hz.wav,2,1.5,l,1,'l',0.449813604,7,1,1
silence.wav,6,0.9,h,1,'h',0.386749715,5,0,1
silence.wav,6,1.1,h,1,'h',0.459188312,18,0,1
silence.wav,6,1.3,h,1,'h',0.380307287,22,0,1
silence.wav,6,1.5,h,0,'l',0.316935092,19,0,1
silence.wav,2,0.9,l,1,'l',0.46564129,27,0,1
silence.wav,2,1.1,l,1,'l',0.49959901,24,0,1
silence.wav,2,1.3,l,1,'l',0.445407093,31,0,1
silence.wav,2,1.5,l,1,'l',0.534857273,14,0,1
820Hz.wav,6,0.9,h,1,'h',0.450327694,6,1,1
820Hz.wav,6,1.1,h,1,'h',0.417129397,4,1,1
820Hz.wav,6,1.3,h,1,'h',0.557829976,19,1,1
820Hz.wav,6,1.5,h,1,'h',0.330918998,3,1,1
820Hz.wav,2,0.9,l,1,'l',0.571353495,37,1,1
820Hz.wav,2,1.1,l,1,'l',0.425415009,33,1,1
820Hz.wav,2,1.3,l,1,'l',0.53101778,32,1,1
820Hz.wav,2,1.5,l,1,'l',0.375828505,38,1,1
silence.wav,6,0.9,h,1,'h',0.42739591,9,0,1
silence.wav,6,1.1,h,1,'h',0.439908892,40,0,1
silence.wav,6,1.3,h,1,'h',0.473521203,11,0,1
silence.wav,6,1.5,h,1,'h',0.527576089,24,0,1
silence.wav,2,0.9,l,1,'l',0.458306491,36,0,1
silence.wav,2,1.1,l,1,'l',0.452346891,0,0,1
silence.wav,2,1.3,l,1,'l',0.55268681,15,0,1
silence.wav,2,1.5,l,1,'l',0.493418396,27,0,1
820Hz.wav,6,0.9,h,1,'h',0.462129503,23,1,1
820Hz.wav,6,1.1,h,1,'h',0.703230977,29,1,1
820Hz.wav,6,1.3,h,1,'h',0.341713905,1,1,1
820Hz.wav,6,1.5,h,1,'h',0.409996599,46,1,1
820Hz.wav,2,0.9,l,1,'l',0.434433997,26,1,1
820Hz.wav,2,1.1,l,1,'l',0.466638714,8,1,1
820Hz.wav,2,1.3,l,0,'h',0.443198293,17,1,1
820Hz.wav,2,1.5,l,1,'l',0.570758998,21,1,1
silence.wav,6,0.9,h,1,'h',0.669003308,18,0,1
silence.wav,6,1.1,h,1,'h',0.445119798,28,0,1
silence.wav,6,1.3,h,1,'h',0.366543502,16,0,1
silence.wav,6,1.5,h,1,'h',0.396049708,34,0,1
silence.wav,2,0.9,l,1,'l',0.540288925,7,0,1
silence.wav,2,1.1,l,1,'l',0.532736421,5,0,1
silence.wav,2,1.3,l,1,'l',0.511436582,22,0,1
silence.wav,2,1.5,l,1,'l',0.523640871,2,0,1
820Hz.wav,6,0.9,h,1,'h',0.430611998,10,1,1
820Hz.wav,6,1.1,h,1,'h',0.574294686,25,1,1
820Hz.wav,6,1.3,h,1,'h',0.421130508,47,1,1
820Hz.wav,6,1.5,h,1,'h',0.441347599,12,1,1
820Hz.wav,2,0.9,l,1,'l',0.423680693,35,1,1
820Hz.wav,2,1.1,l,1,'l',0.498570502,45,1,1
820Hz.wav,2,1.3,l,1,'l',0.475024402,13,1,1
820Hz.wav,2,1.5,l,1,'l',0.383251011,30,1,1
silence.wav,6,0.9,h,1,'h',0.428456992,39,0,1
silence.wav,6,1.1,h,1,'h',0.356312305,14,0,1
silence.wav,6,1.3,h,1,'h',0.417430103,42,0,1
silence.wav,6,1.5,h,1,'h',0.473592192,41,0,1
silence.wav,2,0.9,l,1,'l',0.490043402,44,0,1
silence.wav,2,1.1,l,1,'l',0.500100791,20,0,1
silence.wav,2,1.3,l,1,'l',0.365633994,43,0,1
silence.wav,2,1.5,l,1,'l',0.499881208,31,0,1
220Hz.wav,3,0.9,l,1,'l',0.410771698,32,1,0
220Hz.wav,3,1.1,l,1,'l',0.570848703,25,1,0
220Hz.wav,3,1.3,l,1,'l',0.431488186,3,1,0
220Hz.wav,3,1.5,l,1,'l',0.233316898,12,1,0
1440Hz.wav,3,0.9,h,1,'h',0.341017812,45,1,0
1440Hz.wav,3,1.1,h,1,'h',0.327379286,28,1,0
1440Hz.wav,3,1.3,h,1,'h',0.458159208,1,1,0
1440Hz.wav,3,1.5,h,1,'h',0.350136012,42,1,0
220Hz.wav,0,0.9,l,1,'l',0.367464095,36,0,0
220Hz.wav,0,1.1,l,1,'l',0.276199996,44,0,0
220Hz.wav,0,1.3,l,1,'l',0.576425314,18,0,0
220Hz.wav,0,1.5,l,1,'l',0.486546993,47,0,0
1440Hz.wav,0,0.9,h,1,'h',0.483139098,21,0,0
1440Hz.wav,0,1.1,h,1,'h',0.340335608,37,0,0
1440Hz.wav,0,1.3,h,1,'h',0.29002741,20,0,0
1440Hz.wav,0,1.5,h,1,'h',0.395172507,2,0,0
220Hz.wav,3,0.9,l,1,'l',0.344288588,5,1,0
220Hz.wav,3,1.1,l,1,'l',0.351509005,30,1,0
220Hz.wav,3,1.3,l,1,'l',0.41849789,22,1,0
220Hz.wav,3,1.5,l,1,'l',0.366522312,31,1,0
1440Hz.wav,3,0.9,h,0,'l',0.333851993,23,1,0
1440Hz.wav,3,1.1,h,1,'h',0.32247889,4,1,0
1440Hz.wav,3,1.3,h,1,'h',0.333630502,24,1,0
1440Hz.wav,3,1.5,h,1,'h',0.254527092,29,1,0
220Hz.wav,0,0.9,l,1,'l',0.406968504,8,0,0
220Hz.wav,0,1.1,l,1,'l',0.402652413,34,0,0
220Hz.wav,0,1.3,l,1,'l',0.33976841,13,0,0
220Hz.wav,0,1.5,l,1,'l',0.354085892,38,0,0
1440Hz.wav,0,0.9,h,1,'h',0.329767197,40,0,0
1440Hz.wav,0,1.1,h,1,'h',0.440129489,39,0,0
1440Hz.wav,0,1.3,h,1,'h',0.280402601,17,0,0
1440Hz.wav,0,1.5,h,1,'h',0.441808403,9,0,0
220Hz.wav,3,0.9,l,1,'l',0.382784814,33,1,0
220Hz.wav,3,1.1,l,1,'l',0.513141274,27,1,0
220Hz.wav,3,1.3,l,1,'l',0.362466186,16,1,0
220Hz.wav,3,1.5,l,1,'l',0.31841141,6,1,0
1440Hz.wav,3,0.9,h,1,'h',0.461525589,7,1,0
1440Hz.wav,3,1.1,h,1,'h',0.4639754,26,1,0
1440Hz.wav,3,1.3,h,1,'h',0.62355119,0,1,0
1440Hz.wav,3,1.5,h,1,'h',0.692002416,10,1,0
220Hz.wav,0,0.9,l,1,'l',0.365353793,19,0,0
220Hz.wav,0,1.1,l,1,'l',0.33039099,14,0,0
220Hz.wav,0,1.3,l,1,'l',0.386329591,46,0,0
220Hz.wav,0,1.5,l,1,'l',0.43262741,15,0,0
1440Hz.wav,0,0.9,h,1,'h',0.275481403,43,0,0
1440Hz.wav,0,1.1,h,1,'h',0.364840895,11,0,0
1440Hz.wav,0,1.3,h,1,'h',0.34371379,41,0,0
1440Hz.wav,0,1.5,h,1,'h',0.453788102,35,0,0
