sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
220Hz.wav,3,0.9,l,1,'l',0.439263195,44,1,0
220Hz.wav,3,1.1,l,1,'l',0.456980705,11,1,0
220Hz.wav,3,1.3,l,1,'l',0.432260692,10,1,0
220Hz.wav,3,1.5,l,1,'l',0.437697113,41,1,0
1440Hz.wav,3,0.9,h,1,'h',0.638532698,3,1,0
1440Hz.wav,3,1.1,h,1,'h',0.403963089,25,1,0
1440Hz.wav,3,1.3,h,1,'h',0.720388889,37,1,0
1440Hz.wav,3,1.5,h,1,'h',0.402865797,18,1,0
220Hz.wav,0,0.9,l,1,'l',0.365553796,30,0,0
220Hz.wav,0,1.1,l,1,'l',0.402427614,47,0,0
220Hz.wav,0,1.3,l,1,'l',0.462507695,34,0,0
220Hz.wav,0,1.5,l,1,'l',0.304141015,31,0,0
1440Hz.wav,0,0.9,h,1,'h',0.4831146,13,0,0
1440Hz.wav,0,1.1,h,1,'h',0.387692899,39,0,0
1440Hz.wav,0,1.3,h,1,'h',0.525797606,35,0,0
1440Hz.wav,0,1.5,h,1,'h',0.491514206,23,0,0
220Hz.wav,3,0.9,l,1,'l',0.389110506,21,1,0
220Hz.wav,3,1.1,l,1,'l',0.438781112,43,1,0
220Hz.wav,3,1.3,l,1,'l',0.3770217,24,1,0
220Hz.wav,3,1.5,l,1,'l',0.526262403,46,1,0
1440Hz.wav,3,0.9,h,1,'h',0.436211795,15,1,0
1440Hz.wav,3,1.1,h,1,'h',0.412212491,16,1,0
1440Hz.wav,3,1.3,h,1,'h',0.367825001,27,1,0
1440Hz.wav,3,1.5,h,1,'h',0.413777411,42,1,0
220Hz.wav,0,0.9,l,1,'l',0.386154205,14,0,0
220Hz.wav,0,1.1,l,1,'l',0.306962192,28,0,0
220Hz.wav,0,1.3,l,1,'l',0.320059597,29,0,0
220Hz.wav,0,1.5,l,1,'l',0.503011882,7,0,0
1440Hz.wav,0,0.9,h,1,'h',0.432083786,9,0,0
1440Hz.wav,0,1.1,h,1,'h',0.3205221,20,0,0
1440Hz.wav,0,1.3,h,1,'h',0.389302611,32,0,0
1440Hz.wav,0,1.5,h,1,'h',0.373012602,26,0,0
220Hz.wav,3,0.9,l,1,'l',0.830416322,2,1,0
220Hz.wav,3,1.1,l,1,'l',0.556313515,8,1,0
220Hz.wav,3,1.3,l,1,'l',0.474206388,36,1,0
220Hz.wav,3,1.5,l,1,'l',0.680078506,33,1,0
1440Hz.wav,3,0.9,h,1,'h',1.487236023,0,1,0
1440Hz.wav,3,1.1,h,1,'h',0.576449096,12,1,0
1440Hz.wav,3,1.3,h,1,'h',0.352160513,22,1,0
1440Hz.wav,3,1.5,h,1,'h',0.332250595,19,1,0
220Hz.wav,0,0.9,l,1,'l',0.514295697,6,0,0
220Hz.wav,0,1.1,l,1,'l',0.468980312,38,0,0
220Hz.wav,0,1.3,l,1,'l',0.421592891,40,0,0
220Hz.wav,0,1.5,l,1,'l',0.433389306,5,0,0
1440Hz.wav,0,0.9,h,1,'h',0.582838714,4,0,0
1440Hz.wav,0,1.1,h,1,'h',0.342418313,17,0,0
1440Hz.wav,0,1.3,h,1,'h',0.972295284,1,0,0
1440Hz.wav,0,1.5,h,1,'h',0.454829693,45,0,0
820Hz.wav,6,0.9,h,1,'h',0.553628981,19,1,1
820Hz.wav,6,1.1,h,1,'h',0.422597587,45,1,1
820Hz.wav,6,1.3,h,1,'h',0.647439599,11,1,1
820Hz.wav,6,1.5,h,1,'h',0.639166296,34,1,1
820Hz.wav,2,0.9,l,1,'l',0.35116449,46,1,1
820Hz.wav,2,1.1,l,1,'l',0.426965296,47,1,1
820Hz.wav,2,1.3,l,1,'l',0.549960613,37,1,1
820Hz.wav,2,1.5,l,1,'l',0.550732076,24,1,1
silence.wav,6,0.9,h,1,'h',0.701606393,7,0,1
silence.wav,6,1.1,h,1,'h',0.672551274,10,0,1
silence.wav,6,1.3,h,1,'h',0.48572281,43,0,1
silence.wav,6,1.5,h,1,'h',0.555037916,25,0,1
silence.wav,2,0.9,l,1,'l',0.498335898,38,0,1
silence.wav,2,1.1,l,1,'l',0.607090414,5,0,1
silence.wav,2,1.3,l,1,'l',0.784031689,12,0,1
silence.wav,2,1.5,l,1,'l',0.62430799,18,0,1
820Hz.wav,6,0.9,h,1,'h',0.542048395,22,1,1
820Hz.wav,6,1.1,h,1,'h',0.555158794,27,1,1
820Hz.wav,6,1.3,h,1,'h',0.538420975,23,1,1
820Hz.wav,6,1.5,h,1,'h',0.372176796,42,1,1
820Hz.wav,2,0.9,l,1,'l',1.355561376,33,1,1
820Hz.wav,2,1.1,l,1,'l',0.558131874,35,1,1
820Hz.wav,2,1.3,l,1,'l',0.83794409,0,1,1
820Hz.wav,2,1.5,l,1,'l',0.572467327,15,1,1
silence.wav,6,0.9,h,0,'l',0.455448598,4,0,1
silence.wav,6,1.1,h,1,'h',0.452255189,41,0,1
silence.wav,6,1.3,h,1,'h',0.404864788,44,0,1
silence.wav,6,1.5,h,1,'h',0.556578696,17,0,1
silence.wav,2,0.9,l,0,'h',0.50430131,6,0,1
silence.wav,2,1.1,l,1,'l',0.603871107,21,0,1
silence.wav,2,1.3,l,1,'l',0.735978305,32,0,1
